GeneID,083T,128T,135T,147T,157T,168T
Fam189a1,7,6,0,0,9,6
Fam189a2,0,0,8,0,0,7
Fam189b,11,0,0,21,11,13
Fam192a,7,6,0,0,10,6
Fam193a,24,16,8,10,10,9
Fam193b,22,12,5,6,6,7
Fam199x,8,6,0,0,0,0
Fam204a,9,9,11,8,10,6
Fam205a1,30,16,14,14,13,14
Fam205c,16,18,0,12,12,12
Fam207a,6,6,0,6,7,0
Fam209,7,6,0,0,6,0
Fam20a,6,0,0,0,13,5
Fam20b,8,7,0,0,0,10
Fam20c,0,0,7,15,16,10
Fam210a,0,0,6,8,6,0
Fam210b,6,0,7,9,0,6
Fam214a,168,84,0,78,192,108
Fam214b,16,21,15,16,15,7
Fam216a,9,11,9,15,7,8
Fam216b,8,6,6,6,6,0
Fam217a,20,8,0,11,6,14
Fam217b,6,0,6,6,5,6
Fam219a,7,0,10,9,10,6
Fam219b,12,12,25,0,0,0
Fam220a,28,8,8,8,9,6
Fam221a,7,6,0,0,9,0
Fam221b,13,9,10,10,8,11
Fam222a,10,0,6,7,8,9
Fam222b,0,6,9,7,8,0
Fam227a,9,15,6,8,10,7
Fam227b,16,16,13,9,14,7
Fam228a,8,5,0,6,8,7
Fam228b,6,7,7,0,0,0
Fam229a,7,0,7,7,9,6
Fam229b,15,0,0,18,0,0
Fam234a,10,6,8,12,16,6
Fam234b,9,8,7,6,8,5
Fam241b,6,0,7,0,0,6
Fam243,10,0,0,0,6,5
Fam24a,0,5,0,0,0,0
Fam24b,7,0,0,5,0,0
Fam25c,6,6,0,6,9,6
Fam32a,8,6,6,7,8,6
Fam3a,0,6,0,7,0,0
Fam3b,10,0,0,0,7,6
Fam3c,12,11,9,8,8,13
Fam43a,6,0,8,6,8,0
Fam43b,0,0,0,9,0,0
Fam45a,20,11,0,7,0,6
Fam47c,10,0,6,0,0,6
Fam47e,0,0,0,0,0,7
Fam49a,6,9,8,0,11,6
Fam49b,10,10,12,9,6,0
Fam50a,9,9,7,8,7,0
Fam50b,6,0,0,0,0,5
Fam53a,8,0,6,6,8,0
Fam53b,13,18,0,0,10,0
Fam53c,0,14,16,12,20,0
Fam57a,19,6,8,18,8,9
Fam57b,35,42,22,28,26,12
Fam71a,16,6,7,10,11,7
Fam71b,10,11,0,5,6,0
Fam71d,7,8,6,0,0,8
Fam71e1,240,112,176,120,216,136
Fam71e2,11,15,13,20,17,6
Fam71f1,9,10,6,6,0,6
Fam71f2,5,6,0,9,0,0
Fam72a,6,8,0,7,7,7
Fam76a,136,0,96,64,76,48
Fam76b,0,7,7,6,9,0
Fam78a,0,0,0,0,0,5
Fam78b,17,5,0,0,0,6
Fam81a,9,5,8,6,7,6
Fam81b,6,12,6,6,11,10
Fam83a,0,0,9,7,0,6
Fam83b,9,7,5,8,9,8
Fam83c,0,9,8,8,6,7
Fam83d,10,9,0,7,9,8
Fam83e,9,8,0,0,10,12
Fam83f,0,7,0,6,7,0
Fam83g,14,6,10,17,10,0
Fam83h,9,12,18,12,17,9
Fam89a,6,0,10,9,0,0
Fam89b,11,6,6,8,13,0
Fam8a1,8,7,14,0,0,0
Fam90a1a,6,0,0,7,7,0
Fam90a1b,9,9,0,0,11,0
Fam91a1,12,10,7,15,13,20
Fam92a,6,6,6,6,6,15
Fam92b,10,0,0,6,7,0
Fam98a,5,18,10,0,0,9
Fam98b,8,23,0,6,13,6
Fam98c,12,7,9,6,16,10
Fan1,8,14,24,6,8,9
Fanca,24,17,10,15,24,15
Fancb,27,26,22,12,16,20
Fancc,18,28,48,35,12,20
Fancd2,73,34,26,44,30,20
Fancd2os,0,12,0,6,6,6
Fance,6,6,6,6,6,8
Fancf,0,0,6,0,6,6
Fancg,7,18,10,12,14,12
Fanci,13,23,11,10,18,7
Fancl,42,24,0,24,24,62
Fancm,148,224,128,92,160,128
Fank1,6,7,0,6,7,7
Fap,15,12,11,12,7,18
Far1,0,0,6,6,7,10
Far2,72,112,80,88,56,96
Farp1,15,18,7,19,17,8
Farp2,10,9,25,15,14,0
Fars2,18,14,0,17,0,12
Farsa,15,13,8,0,7,7
Farsb,54,56,32,32,36,28
Fas,20,24,16,34,20,20
Fasl,16,13,18,12,0,0
Fasn,8,24,17,13,15,6
Fastk,19,8,9,15,8,8
Fastkd1,13,12,12,13,9,12
Fastkd2,9,6,0,6,10,8
Fastkd3,13,9,8,7,14,8
Fastkd5,12,0,5,7,10,0
Fat1,26,32,34,25,39,18
Fat2,21,21,8,9,5,6
Fat3,25,20,29,11,21,10
Fat4,26,28,11,19,19,24
Fau,17,7,10,6,7,11
Faxc,7,5,8,6,0,0
Fbf1,22,13,12,6,9,7
Fbh1,21,5,6,18,10,5
Fbl,10,9,9,10,6,8
Fblim1,9,11,0,0,0,8
Fbll1,0,0,6,7,6,0
Fbln1,18,16,12,16,21,12
Fbln2,12,6,6,12,9,10
Fbln5,6,8,0,7,0,6
Fbln7,5,6,6,5,8,9
Fbn1,57,18,23,31,19,16
Fbn2,35,33,23,38,41,25
Fbp1,0,7,8,7,8,8
Fbp2,0,6,6,6,7,11
Fbrs,17,10,0,8,8,11
Fbrsl1,304,240,368,384,320,272
Fbxl12,46,36,24,17,32,16
Fbxl13,12,8,6,18,7,7
Fbxl14,8,11,14,12,10,11
Fbxl15,6,8,7,6,10,6
Fbxl16,11,9,6,7,8,7
Fbxl17,9,10,0,7,10,7
Fbxl18,8,0,10,11,11,6
Fbxl19,7,8,6,10,11,6
Fbxl2,15,27,15,13,9,24
Fbxl20,18,16,36,32,15,14
Fbxl21,392,240,288,336,396,372
Fbxl22,9,0,0,8,0,7
Fbxl3,7,9,7,9,8,6
Fbxl4,7,6,22,6,6,0
Fbxl5,36,12,16,16,18,17
Fbxl6,10,11,11,6,12,8
Fbxl7,5,9,6,0,0,7
Fbxl8,6,10,22,8,15,11
Fbxo10,9,9,7,14,7,8
Fbxo11,22,14,18,13,15,10
Fbxo15,17,11,19,16,11,8
Fbxo16,24,30,0,34,0,24
Fbxo17,8,0,9,8,6,0
Fbxo2,6,0,6,0,6,0
Fbxo21,6,6,8,6,6,6
Fbxo22,6,6,0,6,7,6
Fbxo24,10,11,6,11,7,10
Fbxo25,12,17,6,11,6,7
Fbxo27,6,6,6,0,5,0
Fbxo28,0,0,0,14,7,8
Fbxo3,45,18,39,27,32,18
Fbxo30,14,11,0,9,10,15
Fbxo31,6,0,7,7,8,7
Fbxo32,7,11,10,7,7,11
Fbxo33,5,0,9,6,7,0
Fbxo34,12,0,8,8,7,0
Fbxo36,6,0,0,0,6,0
Fbxo38,27,20,18,18,26,28
Fbxo39,26,26,15,23,22,15
Fbxo4,12,0,0,7,6,6
Fbxo40,10,12,8,6,7,10
Fbxo41,11,11,12,7,14,7
Fbxo42,6,8,6,0,8,6
Fbxo43,7,6,0,21,6,0
Fbxo44,6,6,6,12,6,0
Fbxo45,0,0,0,0,6,0
Fbxo46,17,14,6,11,9,6
Fbxo47,7,17,11,9,11,10
Fbxo48,8,0,0,6,0,6
Fbxo5,10,7,6,6,6,5
Fbxo6,7,15,6,15,8,6
Fbxo7,24,26,18,18,20,18
Fbxo8,64,88,56,76,108,64
Fbxo9,16,0,12,6,0,7
Fbxw10,44,31,20,20,16,22
Fbxw11,9,8,8,0,0,5
Fbxw13,51,19,8,33,8,14
Fbxw14,37,24,13,14,15,9
Fbxw15,23,32,6,23,25,11
Fbxw16,82,52,34,16,20,26
Fbxw17,0,11,6,15,0,8
Fbxw18,28,29,17,17,17,14
Fbxw19,68,42,23,20,35,20
Fbxw2,12,33,18,28,0,0
Fbxw20,57,19,17,30,20,25
Fbxw21,40,52,12,14,21,11
Fbxw22,51,52,13,22,22,19
Fbxw24,23,24,9,17,26,20
Fbxw26,44,44,15,18,19,22
Fbxw28,17,11,16,13,6,8
Fbxw4,6,6,0,7,0,6
Fbxw5,0,0,11,9,8,0
Fbxw7,34,28,18,14,14,26
Fbxw8,5,9,9,6,19,0
Fbxw9,0,7,9,9,6,12
Fcamr,6,7,0,6,0,0
Fcer1a,11,9,8,8,0,6
Fcer1g,26,15,7,15,13,7
Fcer2a,56,0,70,60,50,48
Fcf1,8,0,8,0,7,0
Fcgbp,11,13,14,5,11,12
Fcgr1,12,6,0,12,7,7
Fcgr2b,17,26,7,6,6,16
Fcgr3,9,0,6,0,0,0
Fcgr4,7,6,7,9,0,0
Fcgrt,6,6,19,0,11,7
Fcho1,13,6,20,8,10,9
Fcho2,10,12,10,8,7,11
Fchsd1,16,18,7,16,11,17
Fchsd2,20,14,8,12,5,10
Fcmr,20,8,14,7,17,9
Fcna,0,10,6,14,13,12
Fcnb,24,9,6,6,5,0
Fcor,0,10,0,0,0,0
Fcrl1,6,0,7,0,0,0
Fcrl5,9,5,9,12,7,0
Fcrl6,8,6,6,7,0,0
Fcrla,6,7,5,8,0,7
Fcrlb,6,0,7,7,0,0
Fcrls,6,8,0,6,8,6
Fcsk,10,13,20,9,18,6
Fdft1,16,26,16,14,0,16
Fdps,16,19,19,11,16,11
Fdx1,12,8,7,16,8,7
Fdx2,6,8,10,6,8,0
Fdxacb1,8,8,6,8,0,0
Fdxr,7,10,6,9,8,7
Fech,0,0,0,10,11,0
Fem1a,12,6,0,6,12,6
Fem1al,9,7,0,0,8,0
Fem1b,19,9,8,10,8,9
Fem1c,0,7,5,0,0,6
Fen1,7,9,0,10,6,8
Fer,136,112,200,168,96,224
Fer1l4,31,35,37,12,25,20
Fer1l5,18,9,21,9,9,6
Fermt1,11,6,9,0,7,0
Fermt2,14,10,7,12,13,25
Fermt3,13,6,9,8,8,8
Fes,8,13,16,9,10,6
Fetub,6,8,10,6,7,6
Fev,6,10,0,7,0,6
Fez1,7,10,7,7,12,7
Fez2,26,15,0,26,14,18
Fezf1,6,6,0,5,6,5
Fezf2,6,7,0,6,7,0
Ffar1,6,8,6,0,6,0
Ffar2,5,7,6,6,0,0
Ffar3,7,6,0,0,0,0
Ffar4,5,5,11,0,10,0
Fga,0,5,6,8,0,6
Fgb,6,9,0,6,6,0
Fgd1,32,16,5,8,17,8
Fgd2,12,8,7,6,8,7
Fgd3,6,8,11,7,6,6
Fgd4,14,6,12,0,9,12
Fgd5,6,13,6,5,0,8
Fgd6,16,22,11,22,20,9
Fgf1,23,6,7,6,11,8
Fgf10,5,9,10,7,5,0
Fgf11,10,9,16,11,14,9
Fgf12,18,0,24,21,18,0
Fgf13,24,34,30,24,28,0
Fgf14,0,0,0,12,0,15
Fgf15,0,0,0,0,0,6
Fgf16,8,0,0,0,0,0
Fgf17,7,9,0,0,0,6
Fgf18,6,7,0,0,0,0
Fgf2,18,9,13,12,13,15
Fgf20,0,0,7,0,11,7
Fgf21,9,12,11,13,6,15
Fgf22,6,0,8,8,8,0
Fgf23,0,6,0,0,8,7
Fgf3,0,6,6,6,7,7
Fgf4,6,0,10,0,0,0
Fgf5,6,6,6,0,0,0
Fgf6,7,0,0,6,6,0
Fgf7,0,11,0,7,6,6
Fgf8,0,6,0,6,6,8
Fgf9,6,9,0,0,0,13
Fgfbp1,0,6,0,6,6,6
Fgfbp3,0,0,0,6,6,8
Fgfr1,12,13,7,9,14,9
Fgfr1op,24,34,19,0,12,0
Fgfr1op2,6,6,0,10,9,10
Fgfr2,33,36,33,27,0,44
Fgfr3,32,26,14,18,34,10
Fgfr4,9,13,17,13,15,9
Fgfrl1,0,0,0,0,14,20
Fgg,7,6,0,6,0,0
Fggy,18,19,0,16,16,12
Fgl1,7,8,13,8,9,6
Fgl2,0,0,0,0,5,6
Fgr,9,6,14,6,5,11
Fh1,0,6,5,7,7,0
Fhad1,9,24,12,9,13,13
Fhdc1,9,10,16,6,7,0
Fhit,12,6,0,6,12,11
Fhl1,14,12,0,13,12,0
Fhl2,9,0,0,0,6,0
Fhl3,6,10,0,0,9,6
Fhl4,9,6,12,0,0,0
Fhl5,11,0,0,0,0,6
Fhod1,20,14,15,12,9,7
Fhod3,11,9,8,14,12,9
Fibcd1,12,6,14,6,9,0
Fibin,6,7,7,0,0,0
Fibp,10,13,8,10,12,7
Ficd,9,10,0,7,0,0
Fig4,6,9,8,12,7,9
Figla,0,0,0,10,0,0
Fign,6,9,5,0,5,6
Fignl1,14,8,8,17,5,0
Filip1,212,76,80,60,72,112
Filip1l,688,816,320,384,272,432
Fip1l1,20,12,7,16,9,9
Fis1,30,40,0,28,0,30
Fitm1,9,18,13,6,12,11
Fiz1,25,0,18,12,0,12
Fjx1,0,0,0,0,10,5
Fkbp10,7,7,0,9,19,8
Fkbp11,12,6,6,0,0,0
Fkbp14,6,6,0,6,6,0
Fkbp15,24,36,30,38,39,14
Fkbp1a,0,7,8,6,9,0
Fkbp1b,6,0,0,9,9,0
Fkbp2,8,8,0,5,0,6
Fkbp3,8,9,10,8,7,0
Fkbp4,16,7,14,8,7,0
Fkbp5,8,6,6,0,0,0
Fkbp6,0,6,6,9,8,11
Fkbp7,7,11,13,6,6,9
Fkbp8,6,11,7,0,6,0
Fkbp9,7,0,0,7,0,0
Fkbpl,7,9,9,10,8,6
Fkrp,7,6,10,19,7,8
Fktn,6,0,0,8,0,0
Flacc1,9,10,13,9,15,16
Flad1,14,13,0,10,9,7
Flcn,15,9,0,12,12,7
Flg2,47,55,15,52,39,30
Fli1,7,10,0,6,8,0
Flii,14,40,16,22,32,22
Flna,192,160,56,88,144,100
Flnb,50,66,72,66,52,37
Flnc,14,25,17,12,11,7
Flot1,32,27,16,10,10,8
Flot2,23,32,14,20,0,0
Flrt1,6,0,0,0,6,0
Flrt2,16,17,6,7,7,6
Flrt3,7,5,10,8,7,9
Flt1,496,560,288,352,368,224
Flt3,11,16,11,8,11,8
Flt3l,8,0,6,8,0,0
Flt4,22,8,15,9,9,15
Flvcr1,400,224,312,112,104,128
Flvcr2,10,10,8,8,8,8
Flywch1,16,16,20,14,33,30
Fmc1,22,0,5,0,0,0
Fmn1,648,846,486,783,324,522
Fmn2,9,15,8,13,13,19
Fmnl1,10,10,11,11,8,6
Fmnl2,20,13,10,8,16,10
Fmnl3,15,13,20,30,9,13
Fmo1,15,18,16,18,14,20
Fmo2,23,8,0,6,8,11
Fmo3,8,7,7,7,0,0
Fmo4,7,6,9,7,0,8
Fmo5,8,6,0,6,6,8
Fmo9,9,7,0,8,6,0
Fmod,11,9,0,9,8,0
Fmr1,7,0,5,6,7,6
Fmr1nb,14,0,6,0,6,0
Fn1,16,17,8,23,14,12
Fn3k,9,6,0,6,0,6
Fn3krp,7,7,0,7,8,7
Fnbp1,4428,2304,2268,2376,3816,3024
Fnbp1l,12,20,30,26,28,14
Fnbp4,31,24,9,16,18,16
Fnd3c2,20,18,7,12,7,6
Fndc1,16,11,14,0,16,7
Fndc10,7,10,8,6,9,11
Fndc11,15,6,0,0,6,8
Fndc3a,21,9,25,24,15,8
Fndc3b,11,7,5,6,0,0
Fndc3c1,25,20,0,26,11,8
Fndc4,14,7,13,18,11,10
Fndc5,0,0,0,6,0,0
Fndc7,8,9,6,11,0,9
Fndc8,0,0,7,0,19,6
Fndc9,12,7,13,6,10,9
Fnip1,19,17,9,13,17,21
Fnip2,9,9,8,10,8,6
Fnta,7,11,12,6,14,0
Fntb,7,9,7,7,9,0
Focad,27,28,7,17,13,15
Folh1,16,16,14,16,18,20
Folr1,10,0,0,7,6,0
Folr2,30,18,10,12,13,12
Fopnl,0,0,6,7,0,5
Fos,6,10,7,6,12,0
Fosb,0,7,8,6,0,0
Fosl1,7,0,12,10,10,7
Fosl2,0,6,6,0,0,0
Foxa1,6,0,7,8,0,9
Foxa2,0,16,16,14,14,0
Foxa3,0,0,0,0,0,6
Foxb1,0,0,0,8,0,6
Foxb2,0,0,7,0,6,5
Foxc1,12,16,14,10,10,13
Foxc2,0,13,8,8,8,7
Foxd1,9,0,0,6,0,0
Foxd2,0,6,0,7,0,6
Foxd3,0,21,0,0,8,6
Foxd4,0,8,7,6,0,0
Foxe1,0,6,0,0,6,7
Foxe3,0,0,6,0,0,0
Foxf1,7,0,7,0,6,0
Foxf2,7,0,7,10,6,0
Foxg1,7,0,6,12,0,0
Foxh1,17,9,0,7,16,9
Foxi1,9,0,6,0,0,0
Foxi3,0,6,6,0,10,10
Foxj1,6,0,7,0,7,6
Foxj2,12,15,9,10,0,12
Foxj3,16,6,7,7,9,11
Foxk1,0,8,9,13,9,0
Foxk2,5,10,7,8,7,7
Foxl1,11,8,8,7,0,0
Foxl2,8,11,6,7,8,6
Foxm1,10,8,18,7,11,6
Foxn1,9,7,6,0,7,7
Foxn2,14,12,0,7,7,6
Foxn3,18,7,12,11,13,8
Foxn4,5,9,0,0,9,7
Foxo1,7,6,5,9,6,6
Foxo3,13,10,0,6,7,0
Foxo4,16,12,7,9,7,6
Foxo6,0,7,0,6,0,0
Foxp1,228,264,252,376,372,144
Foxp2,12,10,13,9,0,6
Foxp3,8,11,11,8,9,10
Foxp4,16,9,10,8,11,6
Foxq1,6,6,8,8,12,8
Foxr1,8,9,0,0,8,6
Foxr2,6,7,0,0,8,7
Foxred1,142,120,88,48,56,56
Foxred2,7,7,6,7,6,7
Foxs1,0,0,0,0,8,0
Fpgs,15,24,15,33,10,23
Fpgt,8,6,9,0,0,0
Fpr-rs3,10,9,6,9,12,0
Fpr-rs4,7,9,10,7,0,0
Fpr-rs6,9,7,6,10,13,0
Fpr1,6,0,0,6,0,0
Fpr2,15,14,6,9,6,7
Fpr3,14,0,0,6,11,11
Fra10ac1,51,26,14,14,14,16
Fras1,23,18,11,23,13,12
Frat1,0,0,0,7,5,0
Frat2,9,0,0,0,0,0
Frem1,30,20,9,11,12,6
Frem2,18,9,13,13,19,11
Frem3,17,23,8,10,11,7
Frg1,13,13,11,0,11,6
Frg2f1,5,18,10,7,7,11
Frk,9,0,8,7,0,7
Frmd3,640,368,432,192,336,384
Frmd4a,832,1232,544,736,640,448
Frmd4b,12,21,0,8,9,6
Frmd5,48,44,24,40,50,28
Frmd6,12,11,11,9,10,11
Frmd7,15,18,8,9,10,0
Frmd8,8,0,6,7,8,0
Frmpd1,11,20,15,14,16,8
Frmpd3,8,13,10,10,0,7
Frmpd4,68,44,52,28,28,24
Frrs1,9,0,9,6,8,8
Frrs1l,9,6,5,0,6,0
Frs2,6,8,7,0,8,0
Frs3,13,19,8,6,12,9
Fry,21,22,43,14,25,22
Fryl,23,18,12,18,19,21
Frzb,10,16,11,10,11,13
Fsbp,0,0,6,0,0,7
Fscb,14,8,0,0,10,0
Fscn1,9,0,7,6,0,7
Fscn2,9,6,12,0,24,6
Fscn3,7,8,11,10,8,10
Fsd1,12,14,12,11,17,12
Fsd1l,200,192,192,216,96,104
Fsd2,22,15,17,18,22,25
Fshr,6,11,10,8,8,12
Fsip1,8,8,13,11,7,8
Fsip2,35,29,17,9,25,14
Fsip2l,25,17,10,16,14,8
Fst,0,8,0,0,0,5
Fstl1,10,0,6,0,7,6
Fstl3,0,6,6,0,0,0
Fstl4,12,10,6,12,6,6
Fstl5,15,0,0,10,8,0
Ftcd,6,11,0,9,7,0
Ftdc,0,17,0,0,0,0
Fth1,0,13,11,6,5,15
Fthl17-ps1,0,6,0,0,0,0
Fthl17a,7,0,0,0,0,0
Fthl17b,0,0,0,6,7,13
Fthl17c,0,6,0,0,0,0
Fthl17d,6,6,0,6,0,0
Fthl17e,0,6,0,7,7,0
Fthl17f,18,10,6,9,0,0
Ftl1,21,11,7,10,10,8
Ftmt,8,12,7,10,0,8
Fto,9,8,9,7,17,6
Ftsj1,8,7,7,6,0,12
Ftsj3,38,36,27,34,42,26
Fubp1,20,31,19,11,27,18
Fubp3,12,6,7,8,9,13
Fuca1,6,7,7,7,10,7
Fuca2,12,25,16,0,0,0
Fundc1,0,0,6,6,0,0
Fundc2,12,7,8,5,6,6
Fuom,21,11,8,7,0,6
Furin,0,6,16,11,7,7
Fus,14,27,13,15,12,12
Fut1,9,10,23,13,12,17
Fut10,22,14,15,16,0,16
Fut11,18,21,10,32,6,0
Fut2,0,9,8,0,0,0
Fut4,0,0,0,0,5,0
Fut7,0,0,0,7,7,0
Fut8,12,18,0,0,11,0
Fut9,0,6,6,0,0,0
Fuz,15,0,8,10,9,6
Fv1,6,12,8,10,8,6
Fxn,8,6,0,10,6,0
Fxr1,12,0,16,14,8,9
Fxr2,15,21,9,12,13,11
Fxyd1,56,30,32,30,40,0
Fxyd2,0,0,0,6,0,7
Fxyd3,0,8,8,6,7,6
Fxyd4,0,13,0,0,8,7
Fxyd5,32,40,24,18,20,20
Fxyd6,6,6,10,14,10,0
Fxyd7,14,20,17,12,15,13
Fyb,17,15,15,13,17,7
Fyb2,21,7,6,6,7,8
Fyco1,34,18,46,28,20,14
Fyn,15,16,0,0,20,14
Fyttd1,7,0,8,6,7,7
Fzd1,0,5,8,6,10,6
Fzd10,7,18,9,13,9,7
Fzd2,0,0,0,11,0,8
Fzd3,7,14,6,10,0,7
Fzd4,10,7,0,9,6,0
Fzd5,5,6,7,8,0,6
Fzd6,7,0,20,6,5,6
Fzd7,0,5,9,0,6,0
Fzd8,0,0,5,11,5,0
Fzd9,14,7,6,6,7,6
Fzr1,9,10,9,15,9,6
G0s2,0,0,5,0,7,0
G2e3,26,8,12,9,8,0
G3bp1,10,15,17,17,7,13
G3bp2,15,14,11,0,8,9
G6pc,9,8,8,13,6,0
G6pc2,0,0,0,0,6,0
G6pc3,29,11,6,12,8,12
G6pd2,14,10,7,6,0,6
G6pdx,18,6,0,8,0,10
Gaa,16,25,13,18,8,13
Gab1,5,5,6,9,7,5
Gab2,7,14,0,0,6,9
Gab3,14,6,8,0,7,6
Gabarap,11,9,0,18,14,11
Gabarapl1,12,0,10,7,9,0
Gabarapl2,7,8,7,6,7,7
Gabbr1,27,22,15,16,17,10
Gabbr2,13,8,15,18,11,0
Gabpa,6,5,8,7,6,0
Gabpb1,0,0,0,0,38,34
Gabpb2,7,6,7,9,7,7
Gabra1,17,6,0,6,0,6
Gabra2,7,7,9,6,7,7
Gabra3,27,22,34,14,12,0
Gabra4,34,24,24,0,0,22
Gabra5,0,6,0,7,8,7
Gabra6,0,0,0,0,5,0
Gabrb1,17,24,18,20,24,32
Gabrb2,12,16,0,0,15,12
Gabrb3,11,6,8,0,6,6
Gabrd,0,0,0,6,6,0
Gabre,6,12,0,0,0,0
Gabrg1,8,0,7,10,0,0
Gabrg2,8,5,6,0,5,7
Gabrg3,9,9,10,6,7,0
Gabrp,7,9,0,0,5,0
Gabrq,10,0,0,9,0,0
Gabrr1,9,0,7,0,8,0
Gabrr2,10,7,0,7,0,10
Gabrr3,7,0,13,6,9,8
Gad1,192,184,240,200,160,144
Gad2,10,8,0,9,0,8
Gadd45a,6,0,12,8,0,7
Gadd45b,0,0,6,9,10,7
Gadd45g,0,0,0,0,0,6
Gadd45gip1,12,5,11,6,9,6
Gadl1,26,17,8,11,17,13
Gak,954,720,576,720,1008,1080
Gal,19,8,0,0,8,6
Gal3st1,10,10,6,8,6,0
Gal3st2,0,0,6,6,0,0
Gal3st2b,0,7,0,8,0,6
Gal3st2c,7,6,6,8,0,0
Gal3st3,7,6,8,8,6,0
Gal3st4,19,38,12,9,28,10
Galc,7,8,0,10,13,7
Gale,9,9,7,0,8,8
Galk1,12,10,11,16,8,8
Galk2,24,44,0,40,38,24
Galm,0,0,10,0,0,0
Galns,32,15,28,22,17,41
Galnt1,7,7,6,0,9,6
Galnt10,7,6,11,7,7,0
Galnt11,6,0,0,0,7,0
Galnt12,8,10,6,6,0,0
Galnt13,6,0,11,0,11,0
Galnt14,7,7,7,7,11,8
Galnt15,9,6,6,7,6,0
Galnt16,11,15,8,9,16,13
Galnt17,9,0,6,8,5,6
Galnt18,7,10,6,6,8,0
Galnt2,0,0,9,0,10,6
Galnt3,10,11,8,7,10,6
Galnt4,16,12,14,9,11,8
Galnt5,12,5,6,0,6,7
Galnt6,18,12,12,12,21,16
Galnt7,51,50,23,38,31,37
Galnt9,6,10,6,0,7,0
Galntl5,9,21,6,6,7,6
Galntl6,16,5,7,0,7,7
Galp,6,8,7,14,0,8
Galr1,0,0,6,6,0,0
Galr2,9,0,0,0,13,0
Galr3,0,0,6,7,6,6
Galt,12,8,0,8,8,0
Gamt,0,9,6,6,6,6
Gan,11,0,5,7,6,6
Ganab,32,50,28,22,36,22
Ganc,38,15,9,6,12,11
Gap43,15,10,9,11,18,13
Gapdh,580,492,260,496,368,360
Gapdhs,17,12,8,23,14,18
Gapt,6,6,0,6,0,6
Gapvd1,13,11,12,8,12,0
Gar1,6,0,6,0,0,9
Garem1,9,8,9,6,0,0
Garem2,12,7,10,9,13,8
Garnl3,64,88,36,42,36,24
Gars,12,10,8,7,0,0
Gart,8,25,13,12,14,9
Gas1,11,0,0,0,6,0
Gas2,112,72,80,48,60,68
Gas2l1,24,36,28,38,42,40
Gas2l2,6,0,10,7,7,0
Gas2l3,108,116,56,72,84,64
Gas6,6,6,11,7,7,7
Gas7,240,228,0,304,180,240
Gas8,9,6,6,8,7,5
Gask1a,6,6,20,7,0,0
Gask1b,0,0,7,6,0,7
Gata1,0,5,6,7,0,0
Gata2,6,0,5,7,0,0
Gata3,7,10,8,10,9,6
Gata4,6,12,6,6,7,6
Gata5,6,0,5,11,6,6
Gata6,7,10,6,0,0,8
Gatad1,11,0,7,6,0,7
Gatad2a,17,8,20,8,8,0
Gatad2b,14,6,10,6,7,6
Gatb,8,7,16,0,18,10
Gatc,7,7,0,12,0,6
Gatd1,7,6,15,8,8,7
Gatd3a,6,10,8,7,8,6
Gatm,12,16,8,8,6,6
Gba,9,15,6,8,11,7
Gba2,34,15,7,11,12,14
Gbe1,36,20,13,14,20,18
Gbf1,7,16,10,12,11,8
Gbgt1,10,9,8,10,15,11
Gbp10,19,14,7,9,13,12
Gbp11,14,13,6,13,7,16
Gbp2,10,5,8,6,6,7
Gbp2b,0,10,6,5,0,0
Gbp3,11,0,0,5,6,6
Gbp4,392,392,176,168,144,160
Gbp5,6,0,6,9,10,6
Gbp6,22,13,10,14,13,0
Gbp7,0,12,0,7,9,7
Gbp8,17,23,22,11,15,18
Gbp9,23,15,6,31,16,10
Gbx1,0,10,0,6,9,6
Gbx2,6,0,0,0,0,0
Gc,14,11,10,18,11,6
Gca,9,6,5,13,13,8
Gcat,60,60,30,30,40,36
Gcc1,6,8,6,8,6,8
Gcc2,16,25,20,20,16,19
Gcdh,11,12,0,11,16,9
Gcfc2,12,9,8,0,6,6
Gcg,8,0,0,7,0,0
Gcgr,8,10,6,0,7,6
Gch1,12,6,6,6,8,6
Gchfr,8,7,12,0,8,11
Gck,5,6,9,11,6,9
Gckr,20,13,15,22,12,8
Gclc,10,5,10,6,10,8
Gclm,16,6,0,8,10,11
Gcm1,8,6,6,7,0,6
Gcm2,6,6,0,8,8,6
Gcn1,10,20,22,12,28,10
Gcnt1,7,8,9,16,5,6
Gcnt2,1728,2808,1134,1296,1620,1566
Gcnt3,6,0,5,0,0,5
Gcnt4,21,10,8,12,9,8
Gcnt7,6,7,0,5,7,7
Gcsam,16,13,6,12,0,7
Gcsh,5,12,11,7,0,17
Gda,14,9,7,8,7,0
Gdap1,11,6,0,6,7,0
Gdap1l1,0,0,6,6,6,0
Gdap2,7,12,6,7,8,6
Gde1,6,8,0,6,0,6
Gdf1,328,104,232,160,128,136
Gdf10,14,13,5,0,0,7
Gdf11,9,0,0,9,7,0
Gdf15,6,0,8,0,0,0
Gdf2,7,0,0,0,0,0
Gdf3,0,0,0,0,7,0
Gdf5,0,0,6,6,9,8
Gdf6,6,0,6,6,10,0
Gdf7,0,0,6,0,7,0
Gdf9,14,10,11,6,9,6
Gdi1,26,14,10,8,9,9
Gdi2,17,17,14,7,18,11
Gdnf,6,0,0,7,7,8
Gdpd1,0,7,6,0,8,0
Gdpd2,16,14,8,21,10,7
Gdpd3,10,22,8,13,10,10
